index,rotation_x,rotation_y,rotation_z,initial_rot_x,initial_rot_y,initial_rot_z,finished,path
17,-63.5897435897436,-22.5641025641026,2.05128205128204,17.9444087591148,9.75984788356367,-53.3355339743376,False,not set
18,63.5897435897436,-22.5641025641026,-2.05128205128205,6.45939932825686,11.3966130767128,-39.9388919969709,False,not set
19,63.5897435897436,-22.5641025641026,2.05128205128204,-26.9256023039205,5.01382670970441,26.1268236439471,False,not set
20,67.6923076923077,-22.5641025641026,-6.15384615384616,1.68581793063314,2.93987489894756,-13.3962607271713,False,not set
21,67.6923076923077,-22.5641025641026,-2.05128205128205,-5.64714866674236,-1.19152204542881,-34.9121429213497,False,not set
22,67.6923076923077,-22.5641025641026,2.05128205128204,-34.8808354595401,-3.65745341325144,42.1881217617445,False,not set
23,67.6923076923077,-22.5641025641026,6.15384615384615,4.0752510854332,24.1261400282173,-23.2035496527771,False,not set
24,71.7948717948718,-22.5641025641026,-10.2564102564103,-38.1341952911053,51.5828081840205,-43.4769234831911,False,not set
25,71.7948717948718,-22.5641025641026,-6.15384615384616,-1.11583630629078,2.66707505678032,37.5271564963328,False,not set
26,71.7948717948718,-22.5641025641026,-2.05128205128205,24.2464509579187,57.5199430973968,-48.5443197331607,False,not set
27,71.7948717948718,-22.5641025641026,2.05128205128204,9.52284277083478,-11.0318739416226,56.7969616824896,False,not set
28,71.7948717948718,-22.5641025641026,6.15384615384615,-14.2482642403522,-18.0668402748115,31.4826202077173,False,not set
29,71.7948717948718,-22.5641025641026,10.2564102564103,2.36916209118217,16.2613078939754,46.0786480029779,False,not set
30,75.8974358974359,-22.5641025641026,-10.2564102564103,2.59628583780591,3.32912860844192,-4.23508720592913,False,not set
31,75.8974358974359,-22.5641025641026,-6.15384615384616,-25.6086608968053,6.54230459397116,64.7939138988374,False,not set
32,75.8974358974359,-22.5641025641026,-2.05128205128205,8.62803681255262,1.81226633282854,8.18573060997578,False,not set
33,75.8974358974359,-22.5641025641026,2.05128205128204,12.8213606029829,-7.63560032616908,-33.8628836418104,False,not set
34,75.8974358974359,-22.5641025641026,6.15384615384615,-5.24940934103971,0.399141030969977,-8.91784047543772,False,not set
35,75.8974358974359,-22.5641025641026,10.2564102564103,6.44849521896635,13.7754700394525,6.26943927581882,False,not set
36,-75.8974358974359,-18.4615384615385,-14.3589743589744,8.20128229399267,-5.33804990329802,-13.4057917546893,False,not set
37,-75.8974358974359,-18.4615384615385,-10.2564102564103,-21.0958799389879,-30.5331365969214,-70.4524598660672,False,not set
38,-75.8974358974359,-18.4615384615385,-6.15384615384616,-4.26260499470534,2.88892397266518,-16.1072333936729,False,not set
39,-75.8974358974359,-18.4615384615385,-2.05128205128205,42.2865031580471,7.70016516580723,11.9728579940252,False,not set
40,-75.8974358974359,-18.4615384615385,2.05128205128204,0.907407535280281,-56.6176284578189,46.7326029021923,False,not set
41,-75.8974358974359,-18.4615384615385,6.15384615384615,18.8183978676093,7.02279194202137,-61.9169799933408,False,not set
42,-75.8974358974359,-18.4615384615385,10.2564102564103,-18.6298479168798,-33.9163473426495,10.4882863277535,False,not set
43,-75.8974358974359,-18.4615384615385,14.3589743589744,-9.91051800515468,-19.3455620539182,-15.4640866019591,False,not set
44,-71.7948717948718,-18.4615384615385,-18.4615384615385,27.2086185345734,-14.034828924003,-2.61637326957389,False,not set
45,-71.7948717948718,-18.4615384615385,-14.3589743589744,-13.4972857643738,-12.5810045583173,-59.8612848572628,False,not set
46,-71.7948717948718,-18.4615384615385,-10.2564102564103,-52.4753626508722,-0.139513533072362,51.3144831725483,False,not set
47,-71.7948717948718,-18.4615384615385,-6.15384615384616,14.5565864885438,-0.212776400594487,32.659121517555,False,not set
48,-71.7948717948718,-18.4615384615385,-2.05128205128205,-2.50472514819487,-0.847799787037976,35.0201913583398,False,not set
49,-71.7948717948718,-18.4615384615385,2.05128205128204,-1.2422188963197,-23.9785411427658,-28.0309095437104,False,not set
50,-71.7948717948718,-18.4615384615385,6.15384615384615,-19.1108551170327,3.00036284417713,-14.4388846664177,False,not set
51,-71.7948717948718,-18.4615384615385,10.2564102564103,12.7041927873747,-14.234026963598,46.0035513244183,False,not set
52,-71.7948717948718,-18.4615384615385,14.3589743589744,-2.94301555883441,1.11887472256362,-11.5377116496357,False,not set
53,-71.7948717948718,-18.4615384615385,18.4615384615385,-42.9685563890286,28.1527075820388,-58.9320273840151,False,not set
54,-67.6923076923077,-18.4615384615385,-14.3589743589744,10.3923992261735,6.5594432550992,36.4189870919575,False,not set
55,-67.6923076923077,-18.4615384615385,-10.2564102564103,-23.4242909093641,-22.4413869721378,10.1445319319466,False,not set
56,-67.6923076923077,-18.4615384615385,-6.15384615384616,-15.5342505692199,11.6603858324604,-64.516703702232,False,not set
57,-67.6923076923077,-18.4615384615385,-2.05128205128205,-3.92063228521618,-1.89082289672506,64.7089997972915,False,not set
58,-67.6923076923077,-18.4615384615385,2.05128205128204,-14.7148970579386,-11.9512950967308,52.2634766918211,False,not set
59,-67.6923076923077,-18.4615384615385,6.15384615384615,45.4665358456473,-16.341829931914,47.6448262975604,False,not set
60,-67.6923076923077,-18.4615384615385,10.2564102564103,53.2560843557477,3.27174296031396,-28.8462362475547,False,not set
61,-67.6923076923077,-18.4615384615385,14.3589743589744,-19.8906821032862,26.7302321753036,-51.3577697940079,False,not set
62,-63.5897435897436,-18.4615384615385,-10.2564102564103,-0.920858564626449,9.21536428990599,3.16664960161812,False,not set
63,-63.5897435897436,-18.4615384615385,-6.15384615384616,1.33682108569631,-0.321377653886644,-0.798492530393463,False,not set
64,-63.5897435897436,-18.4615384615385,-2.05128205128205,15.6972600884514,-23.3961021963703,-55.6433475501748,False,not set
65,-63.5897435897436,-18.4615384615385,2.05128205128204,-0.260393134779987,-1.17893750244893,-9.58053090363361,False,not set
66,-63.5897435897436,-18.4615384615385,6.15384615384615,1.10495740590439,-13.8357930403367,0.887581456540793,False,not set
67,-63.5897435897436,-18.4615384615385,10.2564102564103,0.909839261806242,-27.7935329858187,67.8843028265154,False,not set
68,-59.4871794871795,-18.4615384615385,-10.2564102564103,-4.55229768683542,-1.87947690463475,-15.8555895631815,False,not set
69,-59.4871794871795,-18.4615384615385,-6.15384615384616,0.796654197201654,0.697791011280766,-24.0832074989395,False,not set
70,-59.4871794871795,-18.4615384615385,-2.05128205128205,0.737246518543626,11.405362868158,9.43519231529517,False,not set
71,-59.4871794871795,-18.4615384615385,2.05128205128204,6.25761955554149,-12.6676827432474,-17.5943299642745,False,not set
72,-59.4871794871795,-18.4615384615385,6.15384615384615,-22.5406155545948,10.2978582290091,27.827721404349,False,not set
73,-59.4871794871795,-18.4615384615385,10.2564102564103,15.407322649512,-2.23498794633984,32.4740714561892,False,not set
74,-55.3846153846154,-18.4615384615385,-6.15384615384616,0.273925665904661,0.0127587878079542,5.67608040556312,False,not set
75,-55.3846153846154,-18.4615384615385,-2.05128205128205,-3.75273745087282,4.83047496406491,-27.2926297529866,False,not set
76,-55.3846153846154,-18.4615384615385,2.05128205128204,3.50931219943392,-33.1545038221728,-60.5646617121875,False,not set
77,-55.3846153846154,-18.4615384615385,6.15384615384615,-0.468090746991887,44.5396030906848,-55.4552664349095,False,not set
78,-51.2820512820513,-18.4615384615385,-2.05128205128205,31.2717705698723,-28.1228822805419,-58.7294267751512,False,not set
79,-51.2820512820513,-18.4615384615385,2.05128205128204,1.76438279695536,0.119108339681701,-0.56907464224627,False,not set
80,51.2820512820513,-18.4615384615385,-2.05128205128205,-28.1208976541257,28.6099844499528,-32.9515653070416,False,not set
81,51.2820512820513,-18.4615384615385,2.05128205128204,-3.14991873773444,-2.52206585113493,-20.9542954015588,False,not set
82,55.3846153846154,-18.4615384615385,-6.15384615384616,-12.2848621609227,-7.43509015026935,-8.01837771114662,False,not set
83,55.3846153846154,-18.4615384615385,-2.05128205128205,13.8963245115551,-5.18631468276782,25.9849846786982,False,not set
84,55.3846153846154,-18.4615384615385,2.05128205128204,48.7130493768549,9.61818996149363,-60.1931163952764,False,not set
85,55.3846153846154,-18.4615384615385,6.15384615384615,3.26087126414982,1.92702296897807,50.6574550906832,False,not set
86,59.4871794871795,-18.4615384615385,-10.2564102564103,-2.72013812404645,27.3825787164683,-41.4165095654049,False,not set
87,59.4871794871795,-18.4615384615385,-6.15384615384616,-12.4274235889789,5.98854074753187,48.1492746164496,False,not set
88,59.4871794871795,-18.4615384615385,-2.05128205128205,26.5343200418953,-28.0674608034468,56.838137898177,False,not set
89,59.4871794871795,-18.4615384615385,2.05128205128204,2.23388637338098,1.27468283543982,-2.84464080444002,False,not set
90,59.4871794871795,-18.4615384615385,6.15384615384615,21.3493394134525,7.31690138044508,40.846025163541,False,not set
91,59.4871794871795,-18.4615384615385,10.2564102564103,9.86910067756908,-5.53930266408727,-44.2450630137513,False,not set
92,63.5897435897436,-18.4615384615385,-10.2564102564103,29.5462732415099,5.68441498284116,47.5165336376385,False,not set
93,63.5897435897436,-18.4615384615385,-6.15384615384616,-19.6610046887702,70.6150032280904,11.0878486309444,False,not set
94,63.5897435897436,-18.4615384615385,-2.05128205128205,44.0576594834048,-33.0467559253095,16.5860655174615,False,not set
95,63.5897435897436,-18.4615384615385,2.05128205128204,-0.456592051211058,-0.263364164874001,18.2434754656715,False,not set
96,63.5897435897436,-18.4615384615385,6.15384615384615,-7.05533038581871,1.29429681407131,-16.4976670528103,False,not set
97,63.5897435897436,-18.4615384615385,10.2564102564103,-0.634938310427223,-1.88215419501749,14.3098692557203,False,not set
98,67.6923076923077,-18.4615384615385,-14.3589743589744,2.85041465763599,3.05521596264399,18.6293140821223,False,not set
99,67.6923076923077,-18.4615384615385,-10.2564102564103,7.2658913246604,-26.8472496832835,7.52577088570281,False,not set
100,67.6923076923077,-18.4615384615385,-6.15384615384616,-4.09217299411946,-10.4099173817182,14.8988518405847,False,not set
101,67.6923076923077,-18.4615384615385,-2.05128205128205,-6.95632573740164,10.451223388638,-27.4979106736318,False,not set
102,67.6923076923077,-18.4615384615385,2.05128205128204,0.722779253293396,0.844517659623472,-13.0313198604794,False,not set
103,67.6923076923077,-18.4615384615385,6.15384615384615,-44.0180104550618,-11.8489323829971,30.454824759918,False,not set
104,67.6923076923077,-18.4615384615385,10.2564102564103,-0.901272635928473,0.137308305950872,-5.76709656099245,False,not set
105,67.6923076923077,-18.4615384615385,14.3589743589744,-15.0078412857375,16.0444723066747,45.175469453831,False,not set
106,71.7948717948718,-18.4615384615385,-18.4615384615385,6.76271968856657,46.3160864128664,25.7319366388887,False,not set
107,71.7948717948718,-18.4615384615385,-14.3589743589744,-5.94398661728811,2.56994016702271,7.12409362028083,False,not set
108,71.7948717948718,-18.4615384615385,-10.2564102564103,0.723426171988384,0.70372533207809,32.1695564650679,False,not set
109,71.7948717948718,-18.4615384615385,-6.15384615384616,-25.5912313361436,-31.4925244661161,62.1019292194849,False,not set
110,71.7948717948718,-18.4615384615385,-2.05128205128205,-0.448649033690012,0.600816241174916,60.8748617853136,False,not set
111,71.7948717948718,-18.4615384615385,2.05128205128204,13.2530680000041,34.4631074989245,17.1929911364115,False,not set
112,71.7948717948718,-18.4615384615385,6.15384615384615,4.17372040807491,-3.11822565935788,5.77883611997695,False,not set
113,71.7948717948718,-18.4615384615385,10.2564102564103,14.9417579061286,27.0718303625543,-38.7966579900833,False,not set
114,71.7948717948718,-18.4615384615385,14.3589743589744,6.44935294237029,-15.00336057047,30.4567485050988,False,not set
115,71.7948717948718,-18.4615384615385,18.4615384615385,8.13208882026028,37.4236234955872,-30.9354351525024,False,not set
116,75.8974358974359,-18.4615384615385,-14.3589743589744,-10.188197719818,1.4292769070326,-58.9928496836406,False,not set
117,75.8974358974359,-18.4615384615385,-10.2564102564103,11.5199187631019,-42.7600403055087,-35.2878754855418,False,not set
118,75.8974358974359,-18.4615384615385,-6.15384615384616,-0.193147030555826,0.622647556755304,-4.11631329272878,False,not set
119,75.8974358974359,-18.4615384615385,-2.05128205128205,5.90851860023514,9.92478614136275,32.4496120940666,False,not set
120,75.8974358974359,-18.4615384615385,2.05128205128204,0.166646665004194,-0.745953385824691,-0.918508719431261,False,not set
121,75.8974358974359,-18.4615384615385,6.15384615384615,-10.1971075358323,-9.33706514069393,3.41439593616311,False,not set
122,75.8974358974359,-18.4615384615385,10.2564102564103,-28.1648720639471,-20.4883576615841,48.0350576157232,False,not set
123,75.8974358974359,-18.4615384615385,14.3589743589744,-11.0674918613138,-41.3938458283031,-1.75358240988553,False,not set
124,-75.8974358974359,-14.3589743589744,-18.4615384615385,-0.41616787020482,-0.297531383012185,42.7577816355968,False,not set
125,-75.8974358974359,-14.3589743589744,-14.3589743589744,16.3257576595897,-10.5106937207255,27.9129742830692,False,not set
126,-75.8974358974359,-14.3589743589744,-10.2564102564103,-2.189410634035,-58.5597228664017,28.5165455647086,False,not set
127,-75.8974358974359,-14.3589743589744,-6.15384615384616,14.5547907891621,3.80751652326434,-44.1886955866555,False,not set
128,-75.8974358974359,-14.3589743589744,-2.05128205128205,-0.984486383285529,4.22021115724906,21.6868036031865,False,not set
129,-75.8974358974359,-14.3589743589744,2.05128205128204,-10.1083292721153,7.55390955232003,-30.1176557052891,False,not set
130,-75.8974358974359,-14.3589743589744,6.15384615384615,-28.5188881644934,2.1121749991907,-64.3197998152592,False,not set
131,-75.8974358974359,-14.3589743589744,10.2564102564103,-12.575242603291,3.22005421400131,76.3878718420306,False,not set
132,-75.8974358974359,-14.3589743589744,14.3589743589744,1.12966641053089,19.5349999063416,-34.9372438467976,False,not set
133,-75.8974358974359,-14.3589743589744,18.4615384615385,-14.1214922676063,-30.4408868871995,-50.3445053977035,False,not set
134,-71.7948717948718,-14.3589743589744,-18.4615384615385,-0.0614053228733314,0.181979764117313,4.16586364996115,False,not set
135,-71.7948717948718,-14.3589743589744,-14.3589743589744,3.51660439758822,2.39759954274197,-12.8705951293481,False,not set
136,-71.7948717948718,-14.3589743589744,-10.2564102564103,9.81898811376111,-8.87082189529634,-71.5594386864399,False,not set
137,-71.7948717948718,-14.3589743589744,-6.15384615384616,33.6835329728889,3.75231724023642,3.78406287481419,False,not set
138,-71.7948717948718,-14.3589743589744,-2.05128205128205,33.2741576654978,-7.53160681997443,-51.9812965921596,False,not set
139,-71.7948717948718,-14.3589743589744,2.05128205128204,1.27817537763317,8.09450709287248,-11.6641679181346,False,not set
140,-71.7948717948718,-14.3589743589744,6.15384615384615,12.4645726660415,-27.9733943058351,45.2402882218148,False,not set
141,-71.7948717948718,-14.3589743589744,10.2564102564103,-10.12082508541,-5.45710472854304,13.6072482444279,False,not set
142,-71.7948717948718,-14.3589743589744,14.3589743589744,0.100923194167814,-1.20408883083474,2.96361181885725,False,not set
143,-71.7948717948718,-14.3589743589744,18.4615384615385,-9.48422178995012,7.22085418951557,-17.2583136970164,False,not set
144,-67.6923076923077,-14.3589743589744,-18.4615384615385,-0.661381722459193,-1.10121737051995,1.2928127763025,False,not set
145,-67.6923076923077,-14.3589743589744,-14.3589743589744,-0.479252820951583,-0.0228225401687083,34.3375422815807,False,not set
146,-67.6923076923077,-14.3589743589744,-10.2564102564103,2.10961311864616,-1.39534238253526,-7.37652538952215,False,not set
147,-67.6923076923077,-14.3589743589744,-6.15384615384616,-46.2478011336946,-60.9436089866912,-8.55105441274222,False,not set
148,-67.6923076923077,-14.3589743589744,-2.05128205128205,15.1595340491768,17.3421764262549,-20.3612496626709,False,not set
149,-67.6923076923077,-14.3589743589744,2.05128205128204,-24.4451951570467,-55.927171169523,29.4363379504403,False,not set
150,-67.6923076923077,-14.3589743589744,6.15384615384615,2.40661309177365,-0.857906187868193,-73.5041585866175,False,not set
151,-67.6923076923077,-14.3589743589744,10.2564102564103,1.39698442265757,-0.0356587157212432,-70.888243854766,False,not set
152,-67.6923076923077,-14.3589743589744,14.3589743589744,-14.2263140880494,-24.1715513497912,-24.2897565638421,False,not set
153,-67.6923076923077,-14.3589743589744,18.4615384615385,-1.40588371455672,0.158709948347414,1.80061896997079,False,not set
154,-63.5897435897436,-14.3589743589744,-14.3589743589744,-2.6781276303486,-15.1047451506937,-27.342046556435,False,not set
155,-63.5897435897436,-14.3589743589744,-10.2564102564103,1.75119253974663,3.58379525280949,28.2489012056872,False,not set
156,-63.5897435897436,-14.3589743589744,-6.15384615384616,4.50993962430097,-7.13638737643676,3.38111262048895,False,not set
157,-63.5897435897436,-14.3589743589744,-2.05128205128205,-6.37810163411884,3.50106790173188,44.2006653325487,False,not set
158,-63.5897435897436,-14.3589743589744,2.05128205128204,5.28203993198751,-1.69693647538102,17.2561870820238,False,not set
159,-63.5897435897436,-14.3589743589744,6.15384615384615,-11.2711901147961,2.22398724411522,74.6689810044435,False,not set
160,-63.5897435897436,-14.3589743589744,10.2564102564103,17.574239694604,-38.118297155439,25.6905713486747,False,not set
161,-63.5897435897436,-14.3589743589744,14.3589743589744,-42.8801330868587,-51.746840226319,26.332415347421,False,not set
162,-59.4871794871795,-14.3589743589744,-14.3589743589744,-4.65149966984065,0.493317790548898,23.8402873675842,False,not set
163,-59.4871794871795,-14.3589743589744,-10.2564102564103,-0.221121282657816,0.00879323829493,-0.27060361118863,False,not set
164,-59.4871794871795,-14.3589743589744,-6.15384615384616,2.91667856781624,-11.7748262415954,33.5236441341926,False,not set
165,-59.4871794871795,-14.3589743589744,-2.05128205128205,-17.0536332433503,5.22613333096188,-8.53157105444609,False,not set
166,-59.4871794871795,-14.3589743589744,2.05128205128204,6.11429737354231,-48.9256979885628,-40.7838648914628,False,not set
167,-59.4871794871795,-14.3589743589744,6.15384615384615,-0.302230652680629,-1.8311183933291,-10.2517649706678,False,not set
168,-59.4871794871795,-14.3589743589744,10.2564102564103,-11.9728136055753,2.36351165725153,58.7180178225479,False,not set
169,-59.4871794871795,-14.3589743589744,14.3589743589744,7.06912356125446,-6.74625767501263,-41.8468871477971,False,not set
170,-55.3846153846154,-14.3589743589744,-10.2564102564103,0.648261484942328,-0.0329607772271024,0.870022048120814,False,not set
171,-55.3846153846154,-14.3589743589744,-6.15384615384616,-2.06461011006519,-0.341216201940733,-6.42595896181131,False,not set
172,-55.3846153846154,-14.3589743589744,-2.05128205128205,8.81368249609639,-7.1847510337881,-6.60818216355842,False,not set
173,-55.3846153846154,-14.3589743589744,2.05128205128204,-4.84248229142777,0.285595585489813,7.21741492729055,False,not set
174,-55.3846153846154,-14.3589743589744,6.15384615384615,3.80250490060622,-28.2863708866908,63.5399929807837,False,not set
175,-55.3846153846154,-14.3589743589744,10.2564102564103,16.6541039046234,-4.16401474319643,-74.4542545741526,False,not set
176,-51.2820512820513,-14.3589743589744,-10.2564102564103,-15.2310618352895,-4.83785957301907,-32.0139976789819,False,not set
177,-51.2820512820513,-14.3589743589744,-6.15384615384616,5.71662571685917,-3.36407882682371,-30.3944149347727,False,not set
178,-51.2820512820513,-14.3589743589744,-2.05128205128205,0.883144235445831,0.013686066213829,-78.361186131964,False,not set
179,-51.2820512820513,-14.3589743589744,2.05128205128204,23.6896254796916,35.157768610048,-42.6561132927532,False,not set
180,-51.2820512820513,-14.3589743589744,6.15384615384615,-5.7824838008505,-0.296477837691299,31.9704691031053,False,not set
181,-51.2820512820513,-14.3589743589744,10.2564102564103,-7.31326959323485,12.4266889209682,60.6403900471778,False,not set
182,-47.1794871794872,-14.3589743589744,-6.15384615384616,-0.157434634061528,0.399128248881441,1.17874389945438,False,not set
183,-47.1794871794872,-14.3589743589744,-2.05128205128205,-8.55969577745347,3.77769478700665,-62.0567632722871,False,not set
184,-47.1794871794872,-14.3589743589744,2.05128205128204,10.8553112795769,13.4541703101239,-45.368823075779,False,not set
185,-47.1794871794872,-14.3589743589744,6.15384615384615,-20.8245438608818,42.575486854743,-10.9013190670879,False,not set
186,-43.0769230769231,-14.3589743589744,-6.15384615384616,-20.5788681302181,1.86843147512554,-38.4311614999134,False,not set
187,-43.0769230769231,-14.3589743589744,-2.05128205128205,-2.99956418721518,17.0162453705413,17.0125377994085,False,not set
188,-43.0769230769231,-14.3589743589744,2.05128205128204,-21.2245584040086,-17.7484134315314,46.5429986976146,False,not set
189,-43.0769230769231,-14.3589743589744,6.15384615384615,1.12996122539571,-0.689169654829536,-59.4335763542502,False,not set
190,43.0769230769231,-14.3589743589744,-6.15384615384616,6.97724083073575,-7.85066074666571,17.694522391046,False,not set
191,43.0769230769231,-14.3589743589744,-2.05128205128205,-10.2139075418182,19.9285540452158,-21.1243763777218,False,not set
192,43.0769230769231,-14.3589743589744,2.05128205128204,-49.5934621404826,19.9725574620947,57.4904345860489,False,not set
193,43.0769230769231,-14.3589743589744,6.15384615384615,-6.93830178501496,26.9934829540161,-56.7363328618001,False,not set
194,47.1794871794872,-14.3589743589744,-6.15384615384616,8.01224019046243,3.08284278908853,55.7803834834352,False,not set
195,47.1794871794872,-14.3589743589744,-2.05128205128205,-23.3652961727755,14.5375043965189,60.1883249240657,False,not set
196,47.1794871794872,-14.3589743589744,2.05128205128204,-0.825529496126739,0.271290859569079,-1.57917820997875,False,not set
197,47.1794871794872,-14.3589743589744,6.15384615384615,3.55086462261274,5.24334684176174,34.4542906771533,False,not set
198,51.2820512820513,-14.3589743589744,-10.2564102564103,-20.0152693200927,-10.8983881850773,-73.5837352672929,False,not set
199,51.2820512820513,-14.3589743589744,-6.15384615384616,44.171129233638,-7.80431089353117,42.3117109260416,False,not set
200,51.2820512820513,-14.3589743589744,-2.05128205128205,52.6439770759354,11.9880477300398,-51.9604044572435,False,not set
201,51.2820512820513,-14.3589743589744,2.05128205128204,-27.0923641184141,-39.1041972297556,9.44121581764322,False,not set
202,51.2820512820513,-14.3589743589744,6.15384615384615,6.06502409831467,-26.8551041044806,-46.0407369880701,False,not set
203,51.2820512820513,-14.3589743589744,10.2564102564103,10.5840532194956,10.5785652399551,-16.918865908206,False,not set
204,55.3846153846154,-14.3589743589744,-10.2564102564103,11.8243695335948,1.1411751412428,31.8017950268215,False,not set
205,55.3846153846154,-14.3589743589744,-6.15384615384616,-38.1429850156404,17.5455786811671,-16.6704254254102,False,not set
206,55.3846153846154,-14.3589743589744,-2.05128205128205,7.16095839109838,-43.2664563998857,9.45627525162776,False,not set
207,55.3846153846154,-14.3589743589744,2.05128205128204,10.0823549861343,16.8589569496032,-18.1017417045679,False,not set
208,55.3846153846154,-14.3589743589744,6.15384615384615,0.195473529557888,-0.340690580568084,-3.05525085079028,False,not set
209,55.3846153846154,-14.3589743589744,10.2564102564103,10.1125334987193,12.6280948856147,-75.7328448354453,False,not set
210,59.4871794871795,-14.3589743589744,-14.3589743589744,9.31666527548468,8.8094635464041,-67.4193502877621,False,not set
211,59.4871794871795,-14.3589743589744,-10.2564102564103,48.2440139858156,-14.0122783794351,-38.0580960741437,False,not set
212,59.4871794871795,-14.3589743589744,-6.15384615384616,-0.134474214318236,-0.278242501374314,1.61473097594245,False,not set
213,59.4871794871795,-14.3589743589744,-2.05128205128205,6.07823066095047,-10.5202146991737,-27.6370491011949,False,not set
214,59.4871794871795,-14.3589743589744,2.05128205128204,-18.0434930504374,-11.2220750562326,-18.2858242342019,False,not set
215,59.4871794871795,-14.3589743589744,6.15384615384615,-20.8259086095288,8.02456053610191,40.7870976999249,False,not set
216,59.4871794871795,-14.3589743589744,10.2564102564103,-24.3139438898789,52.2739457829382,34.4947294128281,False,not set
217,59.4871794871795,-14.3589743589744,14.3589743589744,-11.6397172565558,2.56144628868605,-21.7580433568431,False,not set
218,63.5897435897436,-14.3589743589744,-14.3589743589744,-24.3673859680727,-8.16418932438334,30.5369587448679,False,not set
219,63.5897435897436,-14.3589743589744,-10.2564102564103,-4.9681259911021,11.5368803027579,-51.000651203019,False,not set
220,63.5897435897436,-14.3589743589744,-6.15384615384616,-9.18734299623344,4.78423400075218,-5.81123350517493,False,not set
221,63.5897435897436,-14.3589743589744,-2.05128205128205,-14.5258946817647,-18.283302832471,-29.4768257477908,False,not set
222,63.5897435897436,-14.3589743589744,2.05128205128204,22.3463112112651,4.5385096122798,-44.3360134700916,False,not set
223,63.5897435897436,-14.3589743589744,6.15384615384615,-35.8315953587157,-32.0342870040983,-50.1706580995942,False,not set
224,63.5897435897436,-14.3589743589744,10.2564102564103,14.8753634761476,-14.7928402711472,69.5201166635986,False,not set
225,63.5897435897436,-14.3589743589744,14.3589743589744,5.41835861032457,-15.6621712652515,-16.2789377189881,False,not set
226,67.6923076923077,-14.3589743589744,-18.4615384615385,10.7280650575051,24.7003530062064,20.1946070071193,False,not set
227,67.6923076923077,-14.3589743589744,-14.3589743589744,-37.9051403979009,13.6989663746803,45.4487885572162,False,not set
228,67.6923076923077,-14.3589743589744,-10.2564102564103,23.2236129139362,-23.5850777173544,32.1918976921772,False,not set
229,67.6923076923077,-14.3589743589744,-6.15384615384616,-36.3705624482539,-34.8206677179212,55.7152954554708,False,not set
230,67.6923076923077,-14.3589743589744,-2.05128205128205,4.89774193231225,8.29106464266614,-76.1865678780981,False,not set
231,67.6923076923077,-14.3589743589744,2.05128205128204,10.5235035313666,-40.4949703708735,-49.3033616754302,False,not set
232,67.6923076923077,-14.3589743589744,6.15384615384615,25.0021429836639,10.8934604048824,-70.954350006646,False,not set
233,67.6923076923077,-14.3589743589744,10.2564102564103,22.2698733743306,-44.6543732922475,11.0813153267929,False,not set
234,67.6923076923077,-14.3589743589744,14.3589743589744,-0.770050150450687,-1.18823158538511,-1.87795299518241,False,not set
235,67.6923076923077,-14.3589743589744,18.4615384615385,-2.40781967258955,6.52553806593428,-46.4854681821877,False,not set
